subject,trial,dimension,item_set,test_form,item,distractor,accuracy,rt,logrt
wzfis0ja2uu2ozc3erzrlron,2,2,3,1.0,20,pd,1.0,9.162,2.2150644954645506
wzfis0ja2uu2ozc3erzrlron,3,3,3,1.0,11,pd,1.0,13.119,2.574061561098893
wzfis0ja2uu2ozc3erzrlron,4,3,3,1.0,18,pd,1.0,14.096,2.6458910691938238
wzfis0ja2uu2ozc3erzrlron,5,4,3,1.0,16,pd,1.0,5.304,1.6684612528835614
wzfis0ja2uu2ozc3erzrlron,6,4,3,1.0,17,pd,1.0,7.106,1.9609394975988352
wzfis0ja2uu2ozc3erzrlron,7,5,3,1.0,14,pd,1.0,19.7,2.9806186357439426
wzfis0ja2uu2ozc3erzrlron,8,5,3,1.0,26,pd,1.0,14.394,2.6668114530856126
x95sri0tbypb9ga34bql9gpc,1,2,3,1.0,1,pd,1.0,4.201,1.435322592187245
x95sri0tbypb9ga34bql9gpc,2,2,3,1.0,6,pd,1.0,11.563,2.447810345146825
x95sri0tbypb9ga34bql9gpc,3,3,3,1.0,15,pd,1.0,14.622,2.682527243871124
x95sri0tbypb9ga34bql9gpc,4,3,3,1.0,10,pd,1.0,16.725,2.816904606014292
x95sri0tbypb9ga34bql9gpc,5,4,3,1.0,16,pd,1.0,9.195,2.2186598580562844
x95sri0tbypb9ga34bql9gpc,6,4,3,1.0,17,pd,0.0,26.898,3.2920519344013575
x95sri0tbypb9ga34bql9gpc,7,5,3,1.0,52,pd,1.0,26.151,3.2638874306975487
x95sri0tbypb9ga34bql9gpc,8,5,3,1.0,59,pd,0.0,19.826,2.9869942076107057
x9yinwmoyajxhbzo6k7xc2an,1,2,3,1.0,1,pd,1.0,3.057,1.1174340429086975
x9yinwmoyajxhbzo6k7xc2an,2,2,3,1.0,6,pd,0.0,18.766,2.9320467218678576
x9yinwmoyajxhbzo6k7xc2an,3,3,3,1.0,11,pd,0.0,22.434,3.110577665223032
x9yinwmoyajxhbzo6k7xc2an,4,3,3,1.0,18,pd,1.0,15.977,2.7711501880454343
x9yinwmoyajxhbzo6k7xc2an,5,4,3,1.0,12,pd,1.0,27.404,3.3106889881406527
x9yinwmoyajxhbzo6k7xc2an,6,4,3,1.0,23,pd,1.0,14.329,2.662285455734466
x9yinwmoyajxhbzo6k7xc2an,7,5,3,1.0,52,pd,0.0,26.338,3.2710127632880286
x9yinwmoyajxhbzo6k7xc2an,8,5,3,1.0,59,pd,0.0,28.516,3.3504653332553818
xdbs345yx1gy374scqd6b0o9,1,2,3,1.0,1,pd,1.0,3.599,1.2806560290968938
xdbs345yx1gy374scqd6b0o9,2,2,3,1.0,6,pd,0.0,8.307,2.1170985328569345
xdbs345yx1gy374scqd6b0o9,3,3,3,1.0,11,pd,0.0,10.46,2.347558458636777
xdbs345yx1gy374scqd6b0o9,4,3,3,1.0,18,pd,1.0,18.426,2.9137627106867403
xdbs345yx1gy374scqd6b0o9,5,4,3,1.0,12,pd,1.0,11.548,2.4465122618006885
xdbs345yx1gy374scqd6b0o9,6,4,3,1.0,23,pd,1.0,11.971,2.482487058269233
xdbs345yx1gy374scqd6b0o9,7,5,3,1.0,14,pd,0.0,26.74,3.286160571673797
xdbs345yx1gy374scqd6b0o9,8,5,3,1.0,26,pd,0.0,16.135,2.7809908255039253
xtenn66s2r66unn451ffd0gn,1,2,3,1.0,19,pd,0.0,6.74,1.9080599249242156
xtenn66s2r66unn451ffd0gn,2,2,3,1.0,20,pd,1.0,6.645,1.8938646921652087
xtenn66s2r66unn451ffd0gn,3,3,3,1.0,11,pd,1.0,9.862,2.2886889878019345
xtenn66s2r66unn451ffd0gn,4,3,3,1.0,18,pd,1.0,6.695,1.9013609791431358
xtenn66s2r66unn451ffd0gn,5,4,3,1.0,16,pd,1.0,4.769,1.5621366393160874
xtenn66s2r66unn451ffd0gn,6,4,3,1.0,17,pd,0.0,14.208,2.6538051862498144
xtenn66s2r66unn451ffd0gn,7,5,3,1.0,14,pd,0.0,13.276,2.5859578938577283
xtenn66s2r66unn451ffd0gn,8,5,3,1.0,26,pd,0.0,15.242,2.7240547752439257
yeyf5cr0oz08obuk9slyam10,1,2,3,1.0,1,pd,1.0,1.953,0.6693666518945419
yeyf5cr0oz08obuk9slyam10,2,2,3,1.0,6,pd,1.0,10.374,2.3393026759292086
yeyf5cr0oz08obuk9slyam10,3,3,3,1.0,11,pd,1.0,8.732,2.1669944386876976
yeyf5cr0oz08obuk9slyam10,4,3,3,1.0,18,pd,0.0,9.288,2.2287232443955904
yeyf5cr0oz08obuk9slyam10,5,4,3,1.0,16,pd,1.0,4.497,1.5034105077885702
yeyf5cr0oz08obuk9slyam10,6,4,3,1.0,17,pd,1.0,11.387,2.432472353828468
yeyf5cr0oz08obuk9slyam10,7,5,3,1.0,52,pd,0.0,14.036,2.6416254577209686
yeyf5cr0oz08obuk9slyam10,8,5,3,1.0,59,pd,0.0,8.169,2.100346502359732
ykfd3p7e4j5s36ksscm33dzz,1,2,3,1.0,19,pd,1.0,11.097,2.4066748015184265
ykfd3p7e4j5s36ksscm33dzz,2,2,3,1.0,20,pd,1.0,9.639,2.265817368801831
ykfd3p7e4j5s36ksscm33dzz,3,3,3,1.0,11,pd,1.0,26.007,3.258365732554613
ykfd3p7e4j5s36ksscm33dzz,4,3,3,1.0,18,pd,1.0,13.657,2.6142522106962875
ykfd3p7e4j5s36ksscm33dzz,5,4,3,1.0,16,pd,1.0,8.135,2.096175740671001
ykfd3p7e4j5s36ksscm33dzz,6,4,3,1.0,17,pd,1.0,25.61,3.242982900211434
ykfd3p7e4j5s36ksscm33dzz,7,5,3,1.0,52,pd,1.0,23.795,3.169475474573074
ykfd3p7e4j5s36ksscm33dzz,8,5,3,1.0,59,pd,0.0,29.793,3.3942734665893313
yo56smy7qaae5qs2l8ztx4r4,1,2,3,1.0,19,pd,1.0,6.542,1.8782429291161922
yo56smy7qaae5qs2l8ztx4r4,2,2,3,1.0,20,pd,1.0,12.239,2.5046275744002013
yo56smy7qaae5qs2l8ztx4r4,3,3,3,1.0,15,pd,1.0,19.26,2.9580304063699794
yo56smy7qaae5qs2l8ztx4r4,4,3,3,1.0,10,pd,1.0,17.785,2.8783554054004186
yo56smy7qaae5qs2l8ztx4r4,5,4,3,1.0,12,pd,1.0,22.913,3.1317044350772054
yo56smy7qaae5qs2l8ztx4r4,6,4,3,1.0,23,pd,1.0,28.311,3.343250421707306
yo56smy7qaae5qs2l8ztx4r4,7,5,3,1.0,14,pd,0.0,27.567,3.3166194051868576
yo56smy7qaae5qs2l8ztx4r4,8,5,3,1.0,26,pd,0.0,11.206,2.4164493491430927
yo8bylaza1b280dbu1btk185,1,2,3,1.0,19,pd,1.0,18.864,2.937255343795015
yo8bylaza1b280dbu1btk185,2,2,3,1.0,20,pd,1.0,13.196,2.579913753366335
yo8bylaza1b280dbu1btk185,3,3,3,1.0,15,pd,,,
yo8bylaza1b280dbu1btk185,4,3,3,1.0,10,pd,1.0,18.919,2.9401667081042824
yo8bylaza1b280dbu1btk185,5,4,3,1.0,16,pd,1.0,13.569,2.6077877791638158
yo8bylaza1b280dbu1btk185,6,4,3,1.0,17,pd,1.0,20.958,3.04252043505275
yo8bylaza1b280dbu1btk185,7,5,3,1.0,52,pd,,,
yo8bylaza1b280dbu1btk185,8,5,3,1.0,59,pd,0.0,0.248,-1.3943265328171548
yu4r9iioam431s56hlzdhd5x,1,2,3,1.0,1,pd,1.0,2.438,0.8911780310590799
yu4r9iioam431s56hlzdhd5x,2,2,3,1.0,6,pd,1.0,5.632,1.7284646188557413
yu4r9iioam431s56hlzdhd5x,3,3,3,1.0,15,pd,1.0,9.238,2.2233254120084136
yu4r9iioam431s56hlzdhd5x,4,3,3,1.0,10,pd,0.0,15.818,2.7611485320972253
yu4r9iioam431s56hlzdhd5x,5,4,3,1.0,12,pd,1.0,5.911,1.7768150218422323
yu4r9iioam431s56hlzdhd5x,6,4,3,1.0,23,pd,0.0,8.647,2.1572124399782933
yu4r9iioam431s56hlzdhd5x,7,5,3,1.0,52,pd,0.0,13.768,2.6223470589092384
yu4r9iioam431s56hlzdhd5x,8,5,3,1.0,59,pd,1.0,13.816,2.6258273408443777
z4msps7pfz5irt5s4nno460i,1,2,3,1.0,19,pd,0.0,12.764,2.546628708415997
z4msps7pfz5irt5s4nno460i,2,2,3,1.0,20,pd,1.0,6.479,1.8685661774678202
z4msps7pfz5irt5s4nno460i,3,3,3,1.0,15,pd,0.0,9.304,2.2304444152163634
z4msps7pfz5irt5s4nno460i,4,3,3,1.0,10,pd,0.0,10.952,2.3935220879861476
z4msps7pfz5irt5s4nno460i,5,4,3,1.0,12,pd,0.0,6.879,1.928473292543877
z4msps7pfz5irt5s4nno460i,6,4,3,1.0,23,pd,1.0,9.202,2.2194208517332767
z4msps7pfz5irt5s4nno460i,7,5,3,1.0,52,pd,1.0,9.244,2.2239746924121344
z4msps7pfz5irt5s4nno460i,8,5,3,1.0,59,pd,0.0,6.323,1.8441937790764762
zoo463f39bz7mlyxt7ivk9ob,1,2,3,1.0,1,pd,1.0,3.205,1.1647120903726333
zoo463f39bz7mlyxt7ivk9ob,2,2,3,1.0,6,pd,1.0,7.268,1.9834811505339247
zoo463f39bz7mlyxt7ivk9ob,3,3,3,1.0,15,pd,1.0,8.974,2.1943315075537915
zoo463f39bz7mlyxt7ivk9ob,4,3,3,1.0,10,pd,1.0,14.116,2.6473089058130235
zoo463f39bz7mlyxt7ivk9ob,5,4,3,1.0,12,pd,0.0,12.181,2.499877360717822
zoo463f39bz7mlyxt7ivk9ob,6,4,3,1.0,23,pd,1.0,11.138,2.4103626851674766
zoo463f39bz7mlyxt7ivk9ob,7,5,3,1.0,14,pd,1.0,15.384,2.733328008286479
zoo463f39bz7mlyxt7ivk9ob,8,5,3,1.0,26,pd,1.0,21.37,3.0619880693310564
zpib9xtiih76osu2o6qm0yus,1,2,3,1.0,1,pd,1.0,1.842,0.6108519378331152
zpib9xtiih76osu2o6qm0yus,2,2,3,1.0,6,pd,0.0,4.796,1.5677822371652679
zpib9xtiih76osu2o6qm0yus,3,3,3,1.0,11,pd,1.0,7.078,1.9569913819232716
zpib9xtiih76osu2o6qm0yus,4,3,3,1.0,18,pd,0.0,5.832,1.763359994706357
zpib9xtiih76osu2o6qm0yus,5,4,3,1.0,16,pd,1.0,4.929,1.5951361277232408
zpib9xtiih76osu2o6qm0yus,6,4,3,1.0,17,pd,1.0,7.391,2.0002630438027498
zpib9xtiih76osu2o6qm0yus,7,5,3,1.0,52,pd,0.0,4.689,1.5452193401074492
zpib9xtiih76osu2o6qm0yus,8,5,3,1.0,59,pd,0.0,5.913,1.7771533168386928
zzml755kuw69m5au8z6wt0lg,1,2,3,1.0,19,pd,1.0,8.695,2.1627481478062465
zzml755kuw69m5au8z6wt0lg,2,2,3,1.0,20,pd,1.0,13.966,2.6366258044238435
zzml755kuw69m5au8z6wt0lg,3,3,3,1.0,15,pd,0.0,9.51,2.252343876557299
zzml755kuw69m5au8z6wt0lg,4,3,3,1.0,10,pd,0.0,17.357,2.8539958832387446
zzml755kuw69m5au8z6wt0lg,5,4,3,1.0,16,pd,1.0,12.95,2.5610957881455465
zzml755kuw69m5au8z6wt0lg,6,4,3,1.0,17,pd,0.0,17.65,2.8707357833793057
zzml755kuw69m5au8z6wt0lg,7,5,3,1.0,52,pd,0.0,18.453,2.915226958894341
zzml755kuw69m5au8z6wt0lg,8,5,3,1.0,59,pd,0.0,17.404,2.8567000648584338
