subject,trial,test_form,stimulus,correct,choice,accuracy,rt,all_loaded,minimum_resolution
otwo6kleap3vmeouxfoldlbc,8,0,a53,0,6.0,0.0,3.844,1,1
otwo6kleap3vmeouxfoldlbc,9,0,a55,1,6.0,0.0,2.2,1,1
ovkun7s8srqwxzxqruow3ufq,1,0,a11,4,4.0,1.0,23.693,1,1
ovkun7s8srqwxzxqruow3ufq,2,0,a24,4,4.0,1.0,29.963,1,1
ovkun7s8srqwxzxqruow3ufq,3,0,a28,7,7.0,1.0,17.603,1,1
ovkun7s8srqwxzxqruow3ufq,4,0,a36,1,2.0,0.0,28.028,1,1
ovkun7s8srqwxzxqruow3ufq,5,0,a43,4,4.0,1.0,26.084,1,1
ovkun7s8srqwxzxqruow3ufq,6,0,a48,5,7.0,0.0,23.219,1,1
ovkun7s8srqwxzxqruow3ufq,7,0,a49,6,2.0,0.0,17.467,1,1
ovkun7s8srqwxzxqruow3ufq,8,0,a53,0,1.0,0.0,29.187,1,1
ovkun7s8srqwxzxqruow3ufq,9,0,a55,1,3.0,0.0,29.444,1,1
oyj3ieoknxkzja4ieavanvz5,1,0,a11,4,4.0,1.0,18.451,1,1
oyj3ieoknxkzja4ieavanvz5,2,0,a24,4,2.0,0.0,15.992,1,1
oyj3ieoknxkzja4ieavanvz5,3,0,a28,7,7.0,1.0,18.139,1,1
oyj3ieoknxkzja4ieavanvz5,4,0,a36,1,0.0,0.0,29.954,1,1
oyj3ieoknxkzja4ieavanvz5,5,0,a43,4,4.0,1.0,26.128,1,1
oyj3ieoknxkzja4ieavanvz5,6,0,a48,5,,,,1,1
oyj3ieoknxkzja4ieavanvz5,7,0,a49,6,6.0,1.0,10.39,1,1
oyj3ieoknxkzja4ieavanvz5,8,0,a53,0,0.0,1.0,14.568,1,1
oyj3ieoknxkzja4ieavanvz5,9,0,a55,1,1.0,1.0,27.383,1,1
oyww9sihmv9lc2mqlvelgd2q,1,0,a11,4,0.0,0.0,9.195,1,1
oyww9sihmv9lc2mqlvelgd2q,2,0,a24,4,1.0,0.0,11.626,1,1
oyww9sihmv9lc2mqlvelgd2q,3,0,a28,7,6.0,0.0,5.248,1,1
oyww9sihmv9lc2mqlvelgd2q,4,0,a36,1,2.0,0.0,11.844,1,1
oyww9sihmv9lc2mqlvelgd2q,5,0,a43,4,2.0,0.0,12.21,1,1
oyww9sihmv9lc2mqlvelgd2q,6,0,a48,5,,,,1,1
oyww9sihmv9lc2mqlvelgd2q,7,0,a49,6,0.0,0.0,2.043,1,1
oyww9sihmv9lc2mqlvelgd2q,8,0,a53,0,7.0,0.0,1.401,1,1
oyww9sihmv9lc2mqlvelgd2q,9,0,a55,1,3.0,0.0,1.492,1,1
p2xmsl80gwvo0wu0y704v48m,1,0,a11,4,5.0,0.0,6.436,1,1
p2xmsl80gwvo0wu0y704v48m,2,0,a24,4,5.0,0.0,10.324,1,1
p2xmsl80gwvo0wu0y704v48m,3,0,a28,7,7.0,1.0,9.541,1,1
p2xmsl80gwvo0wu0y704v48m,4,0,a36,1,1.0,1.0,15.334,1,1
p2xmsl80gwvo0wu0y704v48m,5,0,a43,4,4.0,1.0,16.148,1,1
p2xmsl80gwvo0wu0y704v48m,6,0,a48,5,0.0,0.0,9.418,1,1
p2xmsl80gwvo0wu0y704v48m,7,0,a49,6,6.0,1.0,4.292,1,1
p2xmsl80gwvo0wu0y704v48m,8,0,a53,0,0.0,1.0,11.344,1,1
p2xmsl80gwvo0wu0y704v48m,9,0,a55,1,1.0,1.0,11.922,1,1
p8f31323gfqvepwgd1z6g9xy,1,0,a11,4,5.0,0.0,9.981,1,1
p8f31323gfqvepwgd1z6g9xy,2,0,a24,4,5.0,0.0,12.381,1,1
p8f31323gfqvepwgd1z6g9xy,3,0,a28,7,7.0,1.0,19.813,1,1
p8f31323gfqvepwgd1z6g9xy,4,0,a36,1,0.0,0.0,19.413,1,1
p8f31323gfqvepwgd1z6g9xy,5,0,a43,4,4.0,1.0,15.013,1,1
p8f31323gfqvepwgd1z6g9xy,6,0,a48,5,7.0,0.0,22.69,1,1
p8f31323gfqvepwgd1z6g9xy,7,0,a49,6,6.0,1.0,9.437,1,1
p8f31323gfqvepwgd1z6g9xy,8,0,a53,0,6.0,0.0,8.239,1,1
p8f31323gfqvepwgd1z6g9xy,9,0,a55,1,6.0,0.0,12.217,1,1
pbg4ii9q20wkd0srwvh74vsv,1,0,a11,4,4.0,1.0,12.595,1,1
pbg4ii9q20wkd0srwvh74vsv,2,0,a24,4,4.0,1.0,17.054,1,1
pbg4ii9q20wkd0srwvh74vsv,3,0,a28,7,7.0,1.0,15.926,1,1
pbg4ii9q20wkd0srwvh74vsv,4,0,a36,1,7.0,0.0,27.96,1,1
pbg4ii9q20wkd0srwvh74vsv,5,0,a43,4,2.0,0.0,28.879,1,1
pbg4ii9q20wkd0srwvh74vsv,6,0,a48,5,2.0,0.0,29.096,1,1
pbg4ii9q20wkd0srwvh74vsv,7,0,a49,6,6.0,1.0,25.118,1,1
pbg4ii9q20wkd0srwvh74vsv,8,0,a53,0,0.0,1.0,24.963,1,1
pbg4ii9q20wkd0srwvh74vsv,9,0,a55,1,5.0,0.0,28.204,1,1
ph0e1buagetwxzqm3cmlkq5a,1,0,a11,4,4.0,1.0,4.748,1,1
ph0e1buagetwxzqm3cmlkq5a,2,0,a24,4,4.0,1.0,5.299,1,1
ph0e1buagetwxzqm3cmlkq5a,3,0,a28,7,3.0,0.0,5.987,1,1
ph0e1buagetwxzqm3cmlkq5a,4,0,a36,1,5.0,0.0,5.546,1,1
ph0e1buagetwxzqm3cmlkq5a,5,0,a43,4,0.0,0.0,8.488,1,1
ph0e1buagetwxzqm3cmlkq5a,6,0,a48,5,7.0,0.0,8.04,1,1
ph0e1buagetwxzqm3cmlkq5a,7,0,a49,6,3.0,0.0,6.098,1,1
ph0e1buagetwxzqm3cmlkq5a,8,0,a53,0,6.0,0.0,4.373,1,1
ph0e1buagetwxzqm3cmlkq5a,9,0,a55,1,4.0,0.0,11.94,1,1
pj7zy9jiydbe16pc5wh03705,1,0,a11,4,4.0,1.0,19.993,1,1
pj7zy9jiydbe16pc5wh03705,2,0,a24,4,5.0,0.0,14.265,1,1
pj7zy9jiydbe16pc5wh03705,3,0,a28,7,7.0,1.0,10.616,1,1
pj7zy9jiydbe16pc5wh03705,4,0,a36,1,2.0,0.0,27.463,1,1
pj7zy9jiydbe16pc5wh03705,5,0,a43,4,4.0,1.0,26.703,1,1
pj7zy9jiydbe16pc5wh03705,6,0,a48,5,4.0,0.0,29.207,1,1
pj7zy9jiydbe16pc5wh03705,7,0,a49,6,2.0,0.0,16.453,1,1
pj7zy9jiydbe16pc5wh03705,8,0,a53,0,0.0,1.0,8.09,1,1
pj7zy9jiydbe16pc5wh03705,9,0,a55,1,2.0,0.0,27.59,1,1
pnc5hwdc3nsfac0l309n79hk,1,0,a11,4,4.0,1.0,16.142,1,1
pnc5hwdc3nsfac0l309n79hk,2,0,a24,4,4.0,1.0,23.087,1,1
pnc5hwdc3nsfac0l309n79hk,3,0,a28,7,7.0,1.0,23.471,1,1
pnc5hwdc3nsfac0l309n79hk,4,0,a36,1,1.0,1.0,29.145,1,1
pnc5hwdc3nsfac0l309n79hk,5,0,a43,4,4.0,1.0,25.809,1,1
pnc5hwdc3nsfac0l309n79hk,6,0,a48,5,5.0,1.0,25.939,1,1
pnc5hwdc3nsfac0l309n79hk,7,0,a49,6,6.0,1.0,9.41,1,1
pnc5hwdc3nsfac0l309n79hk,8,0,a53,0,0.0,1.0,27.146,1,1
pnc5hwdc3nsfac0l309n79hk,9,0,a55,1,0.0,0.0,20.721,1,1
ppkkpyald2omvvano9w4qtjo,1,0,a11,4,4.0,1.0,7.336,1,1
ppkkpyald2omvvano9w4qtjo,2,0,a24,4,1.0,0.0,19.298,1,1
ppkkpyald2omvvano9w4qtjo,3,0,a28,7,7.0,1.0,11.664,1,1
ppkkpyald2omvvano9w4qtjo,4,0,a36,1,1.0,1.0,12.344,1,1
ppkkpyald2omvvano9w4qtjo,5,0,a43,4,4.0,1.0,13.618,1,1
ppkkpyald2omvvano9w4qtjo,6,0,a48,5,5.0,1.0,16.842,1,1
ppkkpyald2omvvano9w4qtjo,7,0,a49,6,6.0,1.0,9.053,1,1
ppkkpyald2omvvano9w4qtjo,8,0,a53,0,0.0,1.0,9.15,1,1
ppkkpyald2omvvano9w4qtjo,9,0,a55,1,0.0,0.0,28.761,1,1
pxid5gtp4125qwys63eddur5,1,0,a11,4,4.0,1.0,13.482,1,1
pxid5gtp4125qwys63eddur5,2,0,a24,4,4.0,1.0,7.174,1,1
pxid5gtp4125qwys63eddur5,3,0,a28,7,7.0,1.0,24.579,1,1
pxid5gtp4125qwys63eddur5,4,0,a36,1,3.0,0.0,13.25,1,1
pxid5gtp4125qwys63eddur5,5,0,a43,4,7.0,0.0,14.406,1,1
pxid5gtp4125qwys63eddur5,6,0,a48,5,6.0,0.0,23.347,1,1
pxid5gtp4125qwys63eddur5,7,0,a49,6,6.0,1.0,5.514,1,1
pxid5gtp4125qwys63eddur5,8,0,a53,0,6.0,0.0,7.793,1,1
pxid5gtp4125qwys63eddur5,9,0,a55,1,3.0,0.0,5.577,1,1
pznw9xfn6j8krszd374d30qq,1,0,a11,4,4.0,1.0,11.248,1,1
pznw9xfn6j8krszd374d30qq,2,0,a24,4,4.0,1.0,21.941,1,1
pznw9xfn6j8krszd374d30qq,3,0,a28,7,7.0,1.0,11.243,1,1
pznw9xfn6j8krszd374d30qq,4,0,a36,1,1.0,1.0,16.191,1,1
pznw9xfn6j8krszd374d30qq,5,0,a43,4,4.0,1.0,15.57,1,1
pznw9xfn6j8krszd374d30qq,6,0,a48,5,5.0,1.0,25.897,1,1
pznw9xfn6j8krszd374d30qq,7,0,a49,6,6.0,1.0,8.708,1,1
pznw9xfn6j8krszd374d30qq,8,0,a53,0,0.0,1.0,14.687,1,1
pznw9xfn6j8krszd374d30qq,9,0,a55,1,1.0,1.0,26.486,1,1
q0acsnjzh76z011meyx3klrh,1,0,a11,4,4.0,1.0,18.425,1,1
q0acsnjzh76z011meyx3klrh,2,0,a24,4,3.0,0.0,28.93,1,1
q0acsnjzh76z011meyx3klrh,3,0,a28,7,7.0,1.0,18.167,1,1
q0acsnjzh76z011meyx3klrh,4,0,a36,1,2.0,0.0,24.65,1,1
q0acsnjzh76z011meyx3klrh,5,0,a43,4,4.0,1.0,20.162,1,1
q0acsnjzh76z011meyx3klrh,6,0,a48,5,5.0,1.0,29.004,1,1
q0acsnjzh76z011meyx3klrh,7,0,a49,6,2.0,0.0,10.606,1,1
q0acsnjzh76z011meyx3klrh,8,0,a53,0,0.0,1.0,9.561,1,1
q0acsnjzh76z011meyx3klrh,9,0,a55,1,6.0,0.0,28.578,1,1
q2gj99bma4zcus8l7topo8fc,1,0,a11,4,4.0,1.0,12.73,1,1
q2gj99bma4zcus8l7topo8fc,2,0,a24,4,4.0,1.0,29.59,1,1
q2gj99bma4zcus8l7topo8fc,3,0,a28,7,7.0,1.0,15.526,1,1
q2gj99bma4zcus8l7topo8fc,4,0,a36,1,1.0,1.0,22.535,1,1
q2gj99bma4zcus8l7topo8fc,5,0,a43,4,4.0,1.0,17.722,1,1
q2gj99bma4zcus8l7topo8fc,6,0,a48,5,5.0,1.0,29.891,1,1
q2gj99bma4zcus8l7topo8fc,7,0,a49,6,6.0,1.0,9.453,1,1
q2gj99bma4zcus8l7topo8fc,8,0,a53,0,0.0,1.0,14.732,1,1
q2gj99bma4zcus8l7topo8fc,9,0,a55,1,5.0,0.0,19.299,1,1
q53ml06lqb3m7zla808vwwjo,1,0,a11,4,4.0,1.0,11.739,1,1
q53ml06lqb3m7zla808vwwjo,2,0,a24,4,4.0,1.0,17.51,1,1
q53ml06lqb3m7zla808vwwjo,3,0,a28,7,7.0,1.0,6.907,1,1
q53ml06lqb3m7zla808vwwjo,4,0,a36,1,1.0,1.0,29.037,1,1
q53ml06lqb3m7zla808vwwjo,5,0,a43,4,4.0,1.0,15.467,1,1
q53ml06lqb3m7zla808vwwjo,6,0,a48,5,5.0,1.0,29.01,1,1
q53ml06lqb3m7zla808vwwjo,7,0,a49,6,6.0,1.0,10.669,1,1
q53ml06lqb3m7zla808vwwjo,8,0,a53,0,0.0,1.0,21.001,1,1
q53ml06lqb3m7zla808vwwjo,9,0,a55,1,5.0,0.0,28.984,1,1
qiiit2w5xqdvt20awagyvpo9,1,0,a11,4,4.0,1.0,14.497,1,1
qiiit2w5xqdvt20awagyvpo9,2,0,a24,4,3.0,0.0,22.756,1,1
qiiit2w5xqdvt20awagyvpo9,3,0,a28,7,7.0,1.0,10.824,1,1
qiiit2w5xqdvt20awagyvpo9,4,0,a36,1,,,,1,1
qiiit2w5xqdvt20awagyvpo9,5,0,a43,4,4.0,1.0,15.081,1,1
qiiit2w5xqdvt20awagyvpo9,6,0,a48,5,1.0,0.0,8.035,1,1
qiiit2w5xqdvt20awagyvpo9,7,0,a49,6,6.0,1.0,7.953,1,1
qiiit2w5xqdvt20awagyvpo9,8,0,a53,0,0.0,1.0,6.764,1,1
qiiit2w5xqdvt20awagyvpo9,9,0,a55,1,2.0,0.0,27.475,1,1
qkg4ltvaqtf0vzxdyr0uoetq,1,0,a11,4,5.0,0.0,4.886,1,1
qkg4ltvaqtf0vzxdyr0uoetq,2,0,a24,4,1.0,0.0,9.522,1,1
qkg4ltvaqtf0vzxdyr0uoetq,3,0,a28,7,2.0,0.0,12.607,1,1
qkg4ltvaqtf0vzxdyr0uoetq,4,0,a36,1,4.0,0.0,11.292,1,1
qkg4ltvaqtf0vzxdyr0uoetq,5,0,a43,4,3.0,0.0,6.358,1,1
qkg4ltvaqtf0vzxdyr0uoetq,6,0,a48,5,3.0,0.0,4.847,1,1
qkg4ltvaqtf0vzxdyr0uoetq,7,0,a49,6,0.0,0.0,3.376,1,1
qkg4ltvaqtf0vzxdyr0uoetq,8,0,a53,0,2.0,0.0,4.702,1,1
qkg4ltvaqtf0vzxdyr0uoetq,9,0,a55,1,2.0,0.0,8.593,1,1
qklho16ji8pd8d65i0yc1qkz,1,0,a11,4,2.0,0.0,15.014,1,1
qklho16ji8pd8d65i0yc1qkz,2,0,a24,4,0.0,0.0,10.825,1,1
qklho16ji8pd8d65i0yc1qkz,3,0,a28,7,7.0,1.0,10.663,1,1
qklho16ji8pd8d65i0yc1qkz,4,0,a36,1,2.0,0.0,23.878,1,1
qklho16ji8pd8d65i0yc1qkz,5,0,a43,4,2.0,0.0,14.151,1,1
qklho16ji8pd8d65i0yc1qkz,6,0,a48,5,0.0,0.0,19.336,1,1
qklho16ji8pd8d65i0yc1qkz,7,0,a49,6,6.0,1.0,9.115,1,1
qklho16ji8pd8d65i0yc1qkz,8,0,a53,0,4.0,0.0,20.855,1,1
qklho16ji8pd8d65i0yc1qkz,9,0,a55,1,7.0,0.0,5.461,1,1
qne2p6j6uql5ybweefs2ylqs,1,0,a11,4,3.0,0.0,9.886,1,1
qne2p6j6uql5ybweefs2ylqs,2,0,a24,4,3.0,0.0,7.3,1,1
qne2p6j6uql5ybweefs2ylqs,3,0,a28,7,5.0,0.0,18.853,1,1
qne2p6j6uql5ybweefs2ylqs,4,0,a36,1,2.0,0.0,19.386,1,1
qne2p6j6uql5ybweefs2ylqs,5,0,a43,4,0.0,0.0,6.818,1,1
qne2p6j6uql5ybweefs2ylqs,6,0,a48,5,0.0,0.0,8.981,1,1
qne2p6j6uql5ybweefs2ylqs,7,0,a49,6,2.0,0.0,10.503,1,1
qne2p6j6uql5ybweefs2ylqs,8,0,a53,0,3.0,0.0,9.318,1,1
qne2p6j6uql5ybweefs2ylqs,9,0,a55,1,6.0,0.0,5.484,1,1
qowhz4u74an5j78n4lhyrc5u,1,0,a11,4,5.0,0.0,15.649,1,1
qowhz4u74an5j78n4lhyrc5u,2,0,a24,4,4.0,1.0,10.95,1,1
qowhz4u74an5j78n4lhyrc5u,3,0,a28,7,0.0,0.0,16.209,1,1
qowhz4u74an5j78n4lhyrc5u,4,0,a36,1,7.0,0.0,25.957,1,1
qowhz4u74an5j78n4lhyrc5u,5,0,a43,4,6.0,0.0,16.98,1,1
qowhz4u74an5j78n4lhyrc5u,6,0,a48,5,6.0,0.0,20.8,1,1
qowhz4u74an5j78n4lhyrc5u,7,0,a49,6,3.0,0.0,15.667,1,1
qowhz4u74an5j78n4lhyrc5u,8,0,a53,0,3.0,0.0,17.653,1,1
qowhz4u74an5j78n4lhyrc5u,9,0,a55,1,7.0,0.0,27.577,1,1
qsjw5p1i1dzedw88tf6d133c,1,0,a11,4,4.0,1.0,12.735,1,1
qsjw5p1i1dzedw88tf6d133c,2,0,a24,4,5.0,0.0,18.168,1,1
qsjw5p1i1dzedw88tf6d133c,3,0,a28,7,2.0,0.0,14.147,1,1
qsjw5p1i1dzedw88tf6d133c,4,0,a36,1,1.0,1.0,19.624,1,1
qsjw5p1i1dzedw88tf6d133c,5,0,a43,4,4.0,1.0,13.256,1,1
qsjw5p1i1dzedw88tf6d133c,6,0,a48,5,6.0,0.0,22.216,1,1
qsjw5p1i1dzedw88tf6d133c,7,0,a49,6,6.0,1.0,5.641,1,1
qsjw5p1i1dzedw88tf6d133c,8,0,a53,0,,,,1,1
qsjw5p1i1dzedw88tf6d133c,9,0,a55,1,3.0,0.0,17.943,1,1
quqmvv5jo6qf2gyvp391fcqt,1,0,a11,4,3.0,0.0,11.676,1,1
quqmvv5jo6qf2gyvp391fcqt,2,0,a24,4,3.0,0.0,3.585,1,1
quqmvv5jo6qf2gyvp391fcqt,3,0,a28,7,2.0,0.0,4.179,1,1
quqmvv5jo6qf2gyvp391fcqt,4,0,a36,1,0.0,0.0,2.109,1,1
quqmvv5jo6qf2gyvp391fcqt,5,0,a43,4,0.0,0.0,0.902,1,1
quqmvv5jo6qf2gyvp391fcqt,6,0,a48,5,2.0,0.0,0.765,1,1
quqmvv5jo6qf2gyvp391fcqt,7,0,a49,6,6.0,1.0,1.035,1,1
quqmvv5jo6qf2gyvp391fcqt,8,0,a53,0,2.0,0.0,2.282,1,1
quqmvv5jo6qf2gyvp391fcqt,9,0,a55,1,5.0,0.0,0.803,1,1
qzftlwfvpejin604fvs8i363,1,0,a11,4,1.0,0.0,13.923,1,1
qzftlwfvpejin604fvs8i363,2,0,a24,4,2.0,0.0,8.27,1,1
qzftlwfvpejin604fvs8i363,3,0,a28,7,7.0,1.0,11.734,1,1
qzftlwfvpejin604fvs8i363,4,0,a36,1,7.0,0.0,9.006,1,1
qzftlwfvpejin604fvs8i363,5,0,a43,4,5.0,0.0,12.654,1,1
qzftlwfvpejin604fvs8i363,6,0,a48,5,1.0,0.0,8.335,1,1
qzftlwfvpejin604fvs8i363,7,0,a49,6,2.0,0.0,4.367,1,1
qzftlwfvpejin604fvs8i363,8,0,a53,0,1.0,0.0,3.679,1,1
qzftlwfvpejin604fvs8i363,9,0,a55,1,6.0,0.0,4.615,1,1
r2nj0omoyqm7nrl6qumlldf8,1,0,a11,4,3.0,0.0,10.826,1,1
r2nj0omoyqm7nrl6qumlldf8,2,0,a24,4,,,,1,1
r2nj0omoyqm7nrl6qumlldf8,3,0,a28,7,7.0,1.0,19.166,1,1
r2nj0omoyqm7nrl6qumlldf8,4,0,a36,1,2.0,0.0,27.206,1,1
r2nj0omoyqm7nrl6qumlldf8,5,0,a43,4,4.0,1.0,17.652,1,1
r2nj0omoyqm7nrl6qumlldf8,6,0,a48,5,,,,1,1
r2nj0omoyqm7nrl6qumlldf8,7,0,a49,6,6.0,1.0,9.438,1,1
r2nj0omoyqm7nrl6qumlldf8,8,0,a53,0,0.0,1.0,15.528,1,1
r2nj0omoyqm7nrl6qumlldf8,9,0,a55,1,2.0,0.0,29.614,1,1
r6de2204kotdhs89gps3dgzo,1,0,a11,4,4.0,1.0,6.437,1,1
r6de2204kotdhs89gps3dgzo,2,0,a24,4,4.0,1.0,11.402,1,1
r6de2204kotdhs89gps3dgzo,3,0,a28,7,7.0,1.0,7.195,1,1
r6de2204kotdhs89gps3dgzo,4,0,a36,1,1.0,1.0,14.302,1,1
r6de2204kotdhs89gps3dgzo,5,0,a43,4,4.0,1.0,13.315,1,1
r6de2204kotdhs89gps3dgzo,6,0,a48,5,5.0,1.0,26.05,1,1
r6de2204kotdhs89gps3dgzo,7,0,a49,6,6.0,1.0,3.673,1,1
r6de2204kotdhs89gps3dgzo,8,0,a53,0,0.0,1.0,6.152,1,1
r6de2204kotdhs89gps3dgzo,9,0,a55,1,1.0,1.0,9.849,1,1
r8nrfjcoix4mw0k4v61dq2xf,1,0,a11,4,4.0,1.0,9.333,1,1
r8nrfjcoix4mw0k4v61dq2xf,2,0,a24,4,4.0,1.0,16.915,1,1
r8nrfjcoix4mw0k4v61dq2xf,3,0,a28,7,7.0,1.0,5.828,1,1
r8nrfjcoix4mw0k4v61dq2xf,4,0,a36,1,7.0,0.0,1.712,1,1
r8nrfjcoix4mw0k4v61dq2xf,5,0,a43,4,3.0,0.0,0.74,1,1
r8nrfjcoix4mw0k4v61dq2xf,6,0,a48,5,7.0,0.0,0.594,1,1
r8nrfjcoix4mw0k4v61dq2xf,7,0,a49,6,3.0,0.0,0.518,1,1
r8nrfjcoix4mw0k4v61dq2xf,8,0,a53,0,6.0,0.0,0.422,1,1
r8nrfjcoix4mw0k4v61dq2xf,9,0,a55,1,3.0,0.0,0.857,1,1
rbocir45av9nm6pi2wtg3z2z,1,0,a11,4,5.0,0.0,8.652,1,1
rbocir45av9nm6pi2wtg3z2z,2,0,a24,4,5.0,0.0,10.533,1,1
rbocir45av9nm6pi2wtg3z2z,3,0,a28,7,7.0,1.0,13.856,1,1
rbocir45av9nm6pi2wtg3z2z,4,0,a36,1,2.0,0.0,16.592,1,1
rbocir45av9nm6pi2wtg3z2z,5,0,a43,4,4.0,1.0,12.629,1,1
rbocir45av9nm6pi2wtg3z2z,6,0,a48,5,6.0,0.0,17.57,1,1
rbocir45av9nm6pi2wtg3z2z,7,0,a49,6,6.0,1.0,5.116,1,1
rbocir45av9nm6pi2wtg3z2z,8,0,a53,0,0.0,1.0,8.702,1,1
rbocir45av9nm6pi2wtg3z2z,9,0,a55,1,5.0,0.0,17.094,1,1
riw5fcm9ejqx68up5azqm3es,1,0,a11,4,4.0,1.0,12.485,1,1
riw5fcm9ejqx68up5azqm3es,2,0,a24,4,0.0,0.0,12.865,1,1
riw5fcm9ejqx68up5azqm3es,3,0,a28,7,7.0,1.0,13.542,1,1
riw5fcm9ejqx68up5azqm3es,4,0,a36,1,2.0,0.0,17.071,1,1
riw5fcm9ejqx68up5azqm3es,5,0,a43,4,4.0,1.0,10.603,1,1
riw5fcm9ejqx68up5azqm3es,6,0,a48,5,6.0,0.0,9.479,1,1
riw5fcm9ejqx68up5azqm3es,7,0,a49,6,6.0,1.0,7.467,1,1
riw5fcm9ejqx68up5azqm3es,8,0,a53,0,0.0,1.0,18.492,1,1
riw5fcm9ejqx68up5azqm3es,9,0,a55,1,3.0,0.0,16.338,1,1
rkrrgktmkymm2i6czpsf8vca,1,0,a11,4,5.0,0.0,18.41,1,1
rkrrgktmkymm2i6czpsf8vca,2,0,a24,4,5.0,0.0,28.057,1,1
rkrrgktmkymm2i6czpsf8vca,3,0,a28,7,7.0,1.0,13.396,1,1
rkrrgktmkymm2i6czpsf8vca,4,0,a36,1,1.0,1.0,17.523,1,1
rkrrgktmkymm2i6czpsf8vca,5,0,a43,4,4.0,1.0,20.673,1,1
rkrrgktmkymm2i6czpsf8vca,6,0,a48,5,7.0,0.0,21.044,1,1
rkrrgktmkymm2i6czpsf8vca,7,0,a49,6,6.0,1.0,9.95,1,1
rkrrgktmkymm2i6czpsf8vca,8,0,a53,0,1.0,0.0,28.26,1,1
rkrrgktmkymm2i6czpsf8vca,9,0,a55,1,6.0,0.0,27.5,1,1
rlh8u0fhbkto4o5yrrdku9q3,1,0,a11,4,4.0,1.0,10.836,1,1
rlh8u0fhbkto4o5yrrdku9q3,2,0,a24,4,5.0,0.0,5.468,1,1
rlh8u0fhbkto4o5yrrdku9q3,3,0,a28,7,7.0,1.0,17.38,1,1
rlh8u0fhbkto4o5yrrdku9q3,4,0,a36,1,3.0,0.0,3.348,1,1
rlh8u0fhbkto4o5yrrdku9q3,5,0,a43,4,3.0,0.0,3.937,1,1
rlh8u0fhbkto4o5yrrdku9q3,6,0,a48,5,1.0,0.0,3.338,1,1
rlh8u0fhbkto4o5yrrdku9q3,7,0,a49,6,0.0,0.0,2.698,1,1
rlh8u0fhbkto4o5yrrdku9q3,8,0,a53,0,1.0,0.0,20.676,1,1
rlh8u0fhbkto4o5yrrdku9q3,9,0,a55,1,6.0,0.0,2.079,1,1
rlutmsmp9agkn4huouzkc3xg,1,0,a11,4,5.0,0.0,10.659,1,1
rlutmsmp9agkn4huouzkc3xg,2,0,a24,4,5.0,0.0,9.833,1,1
rlutmsmp9agkn4huouzkc3xg,3,0,a28,7,1.0,0.0,10.93,1,1
rlutmsmp9agkn4huouzkc3xg,4,0,a36,1,2.0,0.0,15.451,1,1
rlutmsmp9agkn4huouzkc3xg,5,0,a43,4,4.0,1.0,13.098,1,1
rlutmsmp9agkn4huouzkc3xg,6,0,a48,5,6.0,0.0,13.867,1,1
rlutmsmp9agkn4huouzkc3xg,7,0,a49,6,6.0,1.0,9.599,1,1
rlutmsmp9agkn4huouzkc3xg,8,0,a53,0,6.0,0.0,13.038,1,1
rlutmsmp9agkn4huouzkc3xg,9,0,a55,1,6.0,0.0,16.994,1,1
rs1bbbdfe76pfioe4dqp0ijh,1,0,a11,4,4.0,1.0,15.125,1,1
rs1bbbdfe76pfioe4dqp0ijh,2,0,a24,4,4.0,1.0,10.704,1,1
rs1bbbdfe76pfioe4dqp0ijh,3,0,a28,7,7.0,1.0,8.3,1,1
rs1bbbdfe76pfioe4dqp0ijh,4,0,a36,1,1.0,1.0,20.117,1,1
rs1bbbdfe76pfioe4dqp0ijh,5,0,a43,4,4.0,1.0,20.0,1,1
rs1bbbdfe76pfioe4dqp0ijh,6,0,a48,5,4.0,0.0,16.859,1,1
rs1bbbdfe76pfioe4dqp0ijh,7,0,a49,6,6.0,1.0,11.629,1,1
rs1bbbdfe76pfioe4dqp0ijh,8,0,a53,0,0.0,1.0,13.792,1,1
rs1bbbdfe76pfioe4dqp0ijh,9,0,a55,1,2.0,0.0,20.561,1,1
ryi2j4qc8lzjxjsr03rclwu6,1,0,a11,4,2.0,0.0,2.972,1,1
ryi2j4qc8lzjxjsr03rclwu6,2,0,a24,4,5.0,0.0,8.404,1,1
ryi2j4qc8lzjxjsr03rclwu6,3,0,a28,7,2.0,0.0,5.191,1,1
ryi2j4qc8lzjxjsr03rclwu6,4,0,a36,1,3.0,0.0,5.693,1,1
ryi2j4qc8lzjxjsr03rclwu6,5,0,a43,4,2.0,0.0,10.572,1,1
ryi2j4qc8lzjxjsr03rclwu6,6,0,a48,5,3.0,0.0,3.645,1,1
ryi2j4qc8lzjxjsr03rclwu6,7,0,a49,6,3.0,0.0,2.735,1,1
ryi2j4qc8lzjxjsr03rclwu6,8,0,a53,0,5.0,0.0,2.438,1,1
ryi2j4qc8lzjxjsr03rclwu6,9,0,a55,1,7.0,0.0,4.923,1,1
rytyh90payxgctfyad81oigh,1,0,a11,4,3.0,0.0,10.596,1,1
rytyh90payxgctfyad81oigh,2,0,a24,4,4.0,1.0,4.998,1,1
rytyh90payxgctfyad81oigh,3,0,a28,7,7.0,1.0,24.85,1,1
rytyh90payxgctfyad81oigh,4,0,a36,1,2.0,0.0,17.133,1,1
rytyh90payxgctfyad81oigh,5,0,a43,4,1.0,0.0,11.672,1,1
rytyh90payxgctfyad81oigh,6,0,a48,5,7.0,0.0,13.295,1,1
